team,inning,half,outs,batter,action,first,second,third,runs_scored,home_score,visitor_score
Cal-Poly,3,top,2,"Beesley,Bradlee",flied out,1,0,0,0,0,2
Cal-Poly,3,top,3,"Samuelson,Tate",popped up,1,0,0,0,0,2
UC-Davis,3,bottom,1,"Kelly,Garret",grounded out,0,0,0,0,0,2
UC-Davis,3,bottom,1,"Murray,Tanner",singled,1,0,0,0,0,2
UC-Davis,3,bottom,1,"Murray,Tanner",stole,1,1,0,0,0,2
UC-Davis,3,bottom,1,"Morrison,Cooper",singled,1,0,1,0,0,2
UC-Davis,3,bottom,3,"Denholm,Logan",grounded into double play 3b,1,0,1,0,0,2
Cal-Poly,4,top,1,"Sands,Conagher",flied out,0,0,0,0,0,2
Cal-Poly,4,top,1,"DiCarlo,Nick",hit by pitch.,1,0,0,0,0,2
Cal-Poly,4,top,1,"DiCarlo,Nick",advanced on wild pitch,0,1,0,0,0,2
Cal-Poly,4,top,1,"Cabrera,Cole",hit by pitch.,1,1,0,0,0,2
Cal-Poly,4,top,1,"Kuzma,Jack",doubled,0,1,1,1,0,3
Cal-Poly,4,top,2,"Emmerson,Myles",grounded out,0,1,1,0,0,3
Cal-Poly,4,top,2,"Gurnik,Connor",singled,1,1,1,2,0,5
Cal-Poly,4,top,3,"Greene,Elijah",grounded out,1,1,1,0,0,5
UC-Davis,4,bottom,0,"VanBlake,Caleb",singled,1,0,0,0,0,5
UC-Davis,4,bottom,1,"Myers,Joseph",grounded out,0,1,0,0,0,5
UC-Davis,4,bottom,1,"Lara,Alejandro",singled,1,1,0,1,1,5
UC-Davis,4,bottom,2,"Smith,Jalen",grounded out,0,1,0,0,1,5
UC-Davis,4,bottom,3,"Evans,Colton",out at first 1b,0,1,0,0,1,5
Cal-Poly,5,top,0,"Beesley,Bradlee",singled,1,0,0,0,1,5
Cal-Poly,5,top,1,"Samuelson,Tate",flied out,1,0,0,0,1,5
Cal-Poly,5,top,1,"Sands,Conagher",doubled,0,1,1,0,1,5
Cal-Poly,5,top,2,"DiCarlo,Nick",grounded out,0,1,1,0,1,5
Cal-Poly,5,top,3,"Cabrera,Cole",struck out swinging.,0,1,1,0,1,5
UC-Davis,5,bottom,1,"Kelly,Garret",struck out swinging.,0,0,0,0,1,5
UC-Davis,5,bottom,1,"Murray,Tanner",singled,1,0,0,0,1,5
UC-Davis,5,bottom,2,"Morrison,Cooper",flied out,1,0,0,0,1,5
UC-Davis,5,bottom,3,"Denholm,Logan",flied out,1,0,0,0,1,5
Cal-Poly,6,top,2,"Kuzma,Jack",swinging,0,0,0,0,1,5
Cal-Poly,6,top,2,"Emmerson,Myles",singled,1,0,0,0,1,5
Cal-Poly,6,top,2,,*hit off pitcher.,1,0,0,0,1,5
Cal-Poly,6,top,3,"Gurnik,Connor",flied out,1,0,0,0,1,5
UC-Davis,6,bottom,1,"Greene,Elijah",flied out,0,0,0,0,1,5
UC-Davis,6,bottom,2,"VanBlake,Caleb",grounded out,0,0,0,0,1,5
UC-Davis,6,bottom,3,"Myers,Joseph",grounded out,0,0,0,0,1,5
Cal-Poly,7,top,1,"Lara,Alejandro",struck out looking.,0,0,0,0,1,5
Cal-Poly,7,top,2,"Beesley,Bradlee",popped up,0,0,0,0,1,5
Cal-Poly,7,top,2,"Samuelson,Tate",hit by pitch.,1,0,0,0,1,5
Cal-Poly,7,top,3,"Sands,Conagher",flied out,1,0,0,0,1,5
UC-Davis,7,bottom,0,"DiCarlo,Nick",Samuelson,1,1,0,0,1,5
UC-Davis,7,bottom,0,"DiCarlo,Nick",advanced on wild pitch,0,1,1,0,1,5
UC-Davis,7,bottom,1,"Cabrera,Cole",flied out,0,1,1,0,1,5
UC-Davis,7,bottom,2,"Smith,Jalen",struck out swinging.,0,1,1,0,1,5
UC-Davis,7,bottom,3,"Evans,Colton",out at first 1b,0,1,1,0,1,5
Cal-Poly,8,top,1,"Kelly,Garret",fouled out,0,0,0,0,1,5
Cal-Poly,8,top,2,"Kuzma,Jack",struck out swinging.,0,0,0,0,1,5
Cal-Poly,8,top,3,"Emmerson,Myles",struck out looking.,0,0,0,0,1,5
UC-Davis,8,bottom,1,"Gurnik,Connor",flied out,0,0,0,0,1,5
UC-Davis,8,bottom,2,"Murray,Tanner",grounded out,0,0,0,0,1,5
UC-Davis,8,bottom,3,"Morrison,Cooper",grounded out,0,0,0,0,1,5
Cal-Poly,9,top,1,"Denholm,Logan",struck out swinging.,0,0,0,0,1,5
Cal-Poly,9,top,2,"Greene,Elijah",flied out,0,0,0,0,1,5
Cal-Poly,9,top,3,"Beesley,Bradlee",flied out,0,0,0,0,1,5
UC-Davis,9,bottom,1,"Samuelson,Tate",grounded out,0,0,0,0,1,5
UC-Davis,9,bottom,1,"Taylor,Noah",,0,0,0,0,1,5
UC-Davis,9,bottom,2,"VanBlake,Caleb",out at first 1b,0,0,0,0,1,5
UC-Davis,9,bottom,3,"Myers,Joseph",flied out,0,0,0,0,1,5
Cal-Poly,10,top,0,"Lara,Alejandro",singled,1,0,0,0,1,5
Cal-Poly,10,top,1,"Longrie,Conner",out at first 1b,1,0,0,0,1,5
Cal-Poly,1,top,1,"Gurnik,Connor",grounded out,0,0,0,0,0,0
Cal-Poly,1,top,2,"Greene,Elijah",grounded out,0,0,0,0,0,0
Cal-Poly,1,top,3,"Beesley,Bradlee",flied out,0,0,0,0,0,0
UC-Davis,1,bottom,0,"Murray,Tanner",walked.,1,0,0,0,0,0
UC-Davis,1,bottom,0,"Morrison,Cooper",singled,1,0,1,0,0,0
UC-Davis,1,bottom,1,"VanBlake,Caleb",grounded out,0,1,0,1,1,0
UC-Davis,1,bottom,1,"Lara,Alejandro",singled,1,1,0,1,2,0
UC-Davis,1,bottom,2,"Lara,Alejandro",out at second c,1,1,0,0,2,0
UC-Davis,1,bottom,2,"Denholm,Logan",walked.,1,1,0,0,2,0
UC-Davis,1,bottom,3,"Myers,Joseph",grounded out,1,1,0,0,2,0
Cal-Poly,2,top,0,"Sands,Conagher",singled,1,0,0,0,2,0
Cal-Poly,2,top,1,"Taylor,Noah",grounded out,0,1,0,0,2,0
Cal-Poly,2,top,1,"Kuzma,Jack",walked.,1,1,0,0,2,0
Cal-Poly,2,top,3,"DiCarlo,Nick",grounded into double play ss,1,1,0,0,2,0
UC-Davis,2,bottom,1,"Briggs,Cameron",flied out,0,0,0,0,2,0
UC-Davis,2,bottom,2,"Arenado,Kyler",struck out looking.,0,0,0,0,2,0
UC-Davis,2,bottom,2,"Kelly,Garret",singled,1,0,0,0,2,0
UC-Davis,2,bottom,3,"Murray,Tanner",grounded out,1,0,0,0,2,0
Cal-Poly,3,top,0,"Emmerson,Myles",singled,1,0,0,0,2,0
Cal-Poly,3,top,0,"Cano,Willie",singled,1,1,0,0,2,0
Cal-Poly,3,top,1,"Gurnik,Connor",grounded out,0,1,1,0,2,0
Cal-Poly,3,top,1,"Greene,Elijah",walked.,1,1,1,0,2,0
Cal-Poly,3,top,1,"Beesley,Bradlee",singled,1,1,1,1,2,1
Cal-Poly,3,top,2,"Sands,Conagher",flied out,1,1,1,1,2,2
Cal-Poly,3,top,3,"Taylor,Noah",flied out,1,1,1,0,2,2
UC-Davis,3,bottom,1,"Morrison,Cooper",grounded out,0,0,0,0,2,2
UC-Davis,3,bottom,1,"VanBlake,Caleb",singled,1,0,0,0,2,2
UC-Davis,3,bottom,3,"Lara,Alejandro",grounded into double play p,1,0,0,0,2,2
Cal-Poly,4,top,0,"Kuzma,Jack",singled,1,0,0,0,2,2
Cal-Poly,4,top,1,"DiCarlo,Nick",grounded out,0,1,0,0,2,2
Cal-Poly,4,top,2,"Emmerson,Myles",flied out,0,0,1,0,2,2
Cal-Poly,4,top,3,"Cano,Willie",flied out,0,0,1,0,2,2
UC-Davis,4,bottom,0,"Denholm,Logan",singled,1,0,0,0,2,2
UC-Davis,4,bottom,0,"Denholm,Logan",advanced on wild pitch,0,1,0,0,2,2
UC-Davis,4,bottom,1,"Myers,Joseph",flied out,0,1,0,0,2,2
UC-Davis,4,bottom,1,"Briggs,Cameron",reached on a fielder's choice,0,0,1,0,2,2
UC-Davis,4,bottom,2,"Arenado,Kyler",choice,0,0,1,1,3,2
UC-Davis,4,bottom,3,"Kelly,Garret",grounded out,0,0,1,0,3,2
Cal-Poly,5,top,1,"Gurnik,Connor",grounded out,0,0,0,0,3,2
Cal-Poly,5,top,1,"Greene,Elijah",singled,1,0,0,0,3,2
Cal-Poly,5,top,1,"Beesley,Bradlee",singled,1,1,0,0,3,2
Cal-Poly,5,top,1,"Sands,Conagher",Beesley,1,1,1,0,3,2
Cal-Poly,5,top,2,"Taylor,Noah",singled,0,0,0,2,3,4
Cal-Poly,5,top,2,"Kuzma,Jack",doubled,0,1,0,1,3,5
Cal-Poly,5,top,3,"DiCarlo,Nick",fouled out,0,1,0,0,3,5
UC-Davis,5,bottom,0,"Murray,Tanner",doubled,0,1,0,0,3,5
UC-Davis,5,bottom,1,"Morrison,Cooper",struck out swinging.,0,1,0,0,3,5
UC-Davis,5,bottom,2,"VanBlake,Caleb",grounded out,0,0,1,0,3,5
UC-Davis,5,bottom,2,"Lara,Alejandro",walked.,1,0,1,0,3,5
UC-Davis,5,bottom,2,"Denholm,Logan",Lara,1,1,0,0,3,5
UC-Davis,5,bottom,3,"Myers,Joseph",lined out,1,1,0,0,3,5
Cal-Poly,6,top,0,"Emmerson,Myles",singled,1,0,0,0,3,5
Cal-Poly,6,top,1,"Cano,Willie",p,0,0,0,0,3,5
Cal-Poly,6,top,1,"Gurnik,Connor",singled,1,0,0,1,3,6
Cal-Poly,6,top,1,"Greene,Elijah",singled,0,0,1,0,3,6
Cal-Poly,6,top,1,"Beesley,Bradlee",walked.,1,0,1,0,3,6
Cal-Poly,6,top,2,"Sands,Conagher",flied out,1,0,1,1,3,7
Cal-Poly,6,top,3,"Taylor,Noah",flied out,1,0,1,0,3,7
UC-Davis,6,bottom,0,"Briggs,Cameron",singled,1,0,0,0,3,7
UC-Davis,6,bottom,2,"Arenado,Kyler",grounded into double play 1b,1,0,0,0,3,7
UC-Davis,6,bottom,3,"Kelly,Garret",struck out swinging.,1,0,0,0,3,7
Cal-Poly,7,top,0,"Kuzma,Jack",reached first on an error by ss.,0,0,0,0,3,7
Cal-Poly,7,top,1,"DiCarlo,Nick",grounded out,0,1,0,0,3,7
Cal-Poly,7,top,1,"Emmerson,Myles",hit by pitch.,1,1,0,0,3,7
Cal-Poly,7,top,1,"Cano,Willie",singled,1,1,0,1,3,8
Cal-Poly,7,top,2,"Gurnik,Connor",popped up,1,1,0,0,3,8
Cal-Poly,7,top,3,"Greene,Elijah",fouled out,1,1,0,0,3,8
UC-Davis,7,bottom,0,"Murray,Tanner",singled,1,0,0,0,3,8
UC-Davis,7,bottom,1,"Morrison,Cooper",lined out,1,0,0,0,3,8
UC-Davis,7,bottom,1,"VanBlake,Caleb",singled,1,0,1,0,3,8
UC-Davis,7,bottom,1,"Lara,Alejandro",singled,1,1,0,1,4,8
UC-Davis,7,bottom,1,"Lara,Alejandro",advanced on wild pitch,0,1,1,0,4,8
UC-Davis,7,bottom,1,"Denholm,Logan",walked.,1,1,1,0,4,8
UC-Davis,7,bottom,2,"Myers,Joseph",struck out swinging.,1,1,1,0,4,8
UC-Davis,7,bottom,3,"Briggs,Cameron",flied out,1,1,1,0,4,8
Cal-Poly,8,top,2,"Beesley,Bradlee",swinging,0,0,0,0,4,8
Cal-Poly,8,top,3,"Sands,Conagher",grounded out,0,0,0,0,4,8
UC-Davis,8,bottom,0,"Taylor,Noah",singled,1,0,0,0,4,8
UC-Davis,8,bottom,1,"Kuzma,Jack",reached on a fielder's choice,1,0,0,0,4,8
UC-Davis,8,bottom,1,"Cabrera,Cole",,1,0,0,0,4,8
UC-Davis,8,bottom,1,"Taylor,Noah",,1,0,0,0,4,8
UC-Davis,8,bottom,1,"Longrie,Conner",doubled,1,1,0,0,4,8
UC-Davis,8,bottom,2,"Kelly,Garret",grounded out,0,0,1,0,4,8
UC-Davis,8,bottom,2,"Murray,Tanner",singled,1,0,1,1,5,8
UC-Davis,8,bottom,2,"Morrison,Cooper",singled,1,1,0,0,5,8
UC-Davis,8,bottom,3,"VanBlake,Caleb",struck out swinging.,1,1,0,0,5,8
Cal-Poly,9,top,0,"Lara,Alejandro",Morrison,0,1,1,0,5,8
Cal-Poly,9,top,1,"Denholm,Logan",reached on a fielder's choice,0,1,1,0,5,8
Cal-Poly,9,top,1,"Smith,Jalen",,0,1,1,0,5,8
Cal-Poly,9,top,1,"DiCarlo,Nick",singled,1,1,1,0,5,8
Cal-Poly,9,top,2,"Emmerson,Myles",struck out looking.,1,1,1,0,5,8
Cal-Poly,9,top,3,"Cano,Willie",reached on a fielder's choice,1,1,1,0,5,8
UC-Davis,9,bottom,1,"Gurnik,Connor",fouled out,0,0,0,0,5,8
UC-Davis,9,bottom,2,"Myers,Joseph",flied out,0,0,0,0,5,8
UC-Davis,9,bottom,3,"Briggs,Cameron",struck out swinging.,0,0,0,0,5,8
Cal-Poly,10,top,1,"Smith,Jalen",struck out looking.,0,0,0,0,5,8
Cal-Poly,1,top,1,"Gurnik,Connor",grounded out,0,0,0,0,0,0
Cal-Poly,1,top,2,"Greene,Elijah",grounded out,0,0,0,0,0,0
Cal-Poly,1,top,2,"Beesley,Bradlee",walked.,1,0,0,0,0,0
Cal-Poly,1,top,3,"Beesley,Bradlee",out at first p,1,0,0,0,0,0
UC-Davis,1,bottom,1,"Murray,Tanner",flied out,0,0,0,0,0,0
UC-Davis,1,bottom,2,"Morrison,Cooper",struck out swinging.,0,0,0,0,0,0
UC-Davis,1,bottom,3,"VanBlake,Caleb",flied out,0,0,0,0,0,0
Cal-Poly,2,top,1,"Samuelson,Tate",grounded out,0,0,0,0,0,0
Cal-Poly,2,top,2,"Sands,Conagher",grounded out,0,0,0,0,0,0
Cal-Poly,2,top,3,"Taylor,Noah",struck out swinging.,0,0,0,0,0,0
UC-Davis,2,bottom,1,"Denholm,Logan",flied out,0,0,0,0,0,0
UC-Davis,2,bottom,2,"Myers,Joseph",struck out swinging.,0,0,0,0,0,0
UC-Davis,2,bottom,2,"Longrie,Conner",walked.,1,0,0,0,0,0
UC-Davis,2,bottom,2,"Longrie,Conner",stole,1,1,0,0,0,0
UC-Davis,2,bottom,3,"Kelly,Garret",flied out,1,1,0,0,0,0
Cal-Poly,3,top,1,"Kuzma,Jack",popped up,0,0,0,0,0,0
Cal-Poly,3,top,2,"DiCarlo,Nick",grounded out,0,0,0,0,0,0
Cal-Poly,3,top,3,"Emmerson,Myles",grounded out,0,0,0,0,0,0
UC-Davis,3,bottom,0,"Briggs,Cameron",singled,1,0,0,0,0,0
UC-Davis,3,bottom,0,"Evans,Colton",singled,1,1,0,0,0,0
UC-Davis,3,bottom,0,,*comebacker,1,1,0,0,0,0
UC-Davis,3,bottom,0,"Murray,Tanner",Evans,1,1,1,0,0,0
UC-Davis,3,bottom,0,"Morrison,Cooper",walked,1,1,1,1,1,0
UC-Davis,3,bottom,0,"VanBlake,Caleb",singled,1,1,0,2,3,0
UC-Davis,3,bottom,0,"Denholm,Logan",doubled,0,1,1,1,4,0
UC-Davis,3,bottom,1,"Myers,Joseph",flied out,0,1,1,1,5,0
UC-Davis,3,bottom,2,"Longrie,Conner",grounded out,0,0,1,0,5,0
UC-Davis,3,bottom,3,"Kelly,Garret",fouled out,0,0,1,0,5,0
Cal-Poly,4,top,0,"Gurnik,Connor",walked.,1,0,0,0,5,0
Cal-Poly,4,top,0,"Greene,Elijah",singled,1,1,0,0,5,0
Cal-Poly,4,top,2,"Beesley,Bradlee",grounded into double play 3b,0,1,0,0,5,0
Cal-Poly,4,top,3,"Samuelson,Tate",lined out,0,1,0,0,5,0
UC-Davis,4,bottom,0,"Briggs,Cameron",singled,1,0,0,0,5,0
UC-Davis,4,bottom,1,"Evans,Colton",struck out swinging.,1,0,0,0,5,0
UC-Davis,4,bottom,2,"Murray,Tanner",grounded out,0,1,0,0,5,0
UC-Davis,4,bottom,3,"Morrison,Cooper",flied out,0,1,0,0,5,0
Cal-Poly,5,top,1,"Sands,Conagher",grounded out,0,0,0,0,5,0
Cal-Poly,5,top,1,"Taylor,Noah",singled,1,0,0,0,5,0
Cal-Poly,5,top,1,"Kuzma,Jack",singled,1,1,0,0,5,0
Cal-Poly,5,top,2,"DiCarlo,Nick",lined out,1,1,0,0,5,0
Cal-Poly,5,top,2,"Emmerson,Myles",Kuzma,0,1,0,1,5,1
Cal-Poly,5,top,2,"Gurnik,Connor",doubled,0,1,1,1,5,2
Cal-Poly,5,top,3,"Greene,Elijah",grounded out,0,1,1,0,5,2
UC-Davis,5,bottom,0,"VanBlake,Caleb",singled,1,0,0,0,5,2
UC-Davis,5,bottom,0,"Denholm,Logan",singled,1,1,0,0,5,2
UC-Davis,5,bottom,1,"Myers,Joseph",reached on a fielder's choice,0,0,1,0,5,2
UC-Davis,5,bottom,2,"Longrie,Conner",flied out,0,0,1,0,5,2
UC-Davis,5,bottom,3,"Kelly,Garret",struck out swinging.,0,0,1,0,5,2
Cal-Poly,6,top,0,"Beesley,Bradlee",singled,1,0,0,0,5,2
Cal-Poly,6,top,1,"Samuelson,Tate",reached on a fielder's choice,1,0,0,0,5,2
Cal-Poly,6,top,3,"Sands,Conagher",grounded into double play ss,1,0,0,0,5,2
UC-Davis,6,bottom,1,"Briggs,Cameron",flied out,0,0,0,0,5,2
UC-Davis,6,bottom,1,"Evans,Colton",walked.,1,0,0,0,5,2
UC-Davis,6,bottom,1,"Evans,Colton",stole,1,1,0,0,5,2
UC-Davis,6,bottom,1,"Murray,Tanner",singled,1,0,1,0,5,2
UC-Davis,6,bottom,1,"Morrison,Cooper",singled,1,1,0,0,5,2
UC-Davis,6,bottom,3,"VanBlake,Caleb",grounded into double play 2b,1,1,0,0,5,2
Cal-Poly,7,top,1,"Taylor,Noah",grounded out,0,0,0,0,5,2
Cal-Poly,7,top,2,"Kuzma,Jack",flied out,0,0,0,0,5,2
Cal-Poly,7,top,3,"DiCarlo,Nick",grounded out,0,0,0,0,5,2
UC-Davis,7,bottom,1,"Denholm,Logan",grounded out,0,0,0,0,5,2
UC-Davis,7,bottom,2,"Myers,Joseph",grounded out,0,0,0,0,5,2
UC-Davis,7,bottom,3,"O'Boy,Jackson",grounded out,0,0,0,0,5,2
Cal-Poly,8,top,0,"Emmerson,Myles",singled,1,0,0,0,5,2
Cal-Poly,8,top,0,"Gurnik,Connor",doubled,0,1,1,0,5,2
Cal-Poly,8,top,1,"Greene,Elijah",grounded out,0,0,1,1,5,3
Cal-Poly,8,top,1,"Beesley,Bradlee",singled,1,0,1,1,5,4
Cal-Poly,8,top,1,"Samuelson,Tate",singled,1,1,0,0,5,4
Cal-Poly,8,top,1,"Sands,Conagher",singled,1,1,0,1,5,5
Cal-Poly,8,top,3,"Taylor,Noah",grounded into double play ss,1,1,0,0,5,5
UC-Davis,8,bottom,0,"Kelly,Garret",singled,1,0,0,0,5,5
UC-Davis,8,bottom,1,"Briggs,Cameron",out at first 1b,0,1,0,0,5,5
UC-Davis,8,bottom,2,"Gedestad,Spencer",flied out,0,1,0,0,5,5
UC-Davis,8,bottom,2,"Murray,Tanner",was intentionally walked.,1,1,0,0,5,5
UC-Davis,8,bottom,3,"Morrison,Cooper",struck out swinging.,1,1,0,0,5,5
Cal-Poly,9,top,0,"Morrison,Cooper",,0,0,0,0,5,5
Cal-Poly,9,top,0,"Lara,Alejandro",,0,0,0,0,5,5
Cal-Poly,9,top,1,"Kuzma,Jack",grounded out,0,0,0,0,5,5
Cal-Poly,9,top,1,"DiCarlo,Nick",walked.,1,0,0,0,5,5
Cal-Poly,9,top,1,"Emmerson,Myles",singled,1,1,0,0,5,5
Cal-Poly,9,top,1,"Gurnik,Connor",singled,1,1,1,0,5,5
Cal-Poly,9,top,1,,*comebacker hit off pitcher's glove.,1,1,1,0,5,5
Cal-Poly,9,top,2,"Greene,Elijah",flied out,0,1,1,1,5,6
Cal-Poly,9,top,2,"Beesley,Bradlee",hit by pitch.,1,1,1,0,5,6
Cal-Poly,9,top,3,"Samuelson,Tate",reached on a fielder's choice,1,1,1,0,5,6
UC-Davis,9,bottom,0,"Cabrera,Cole",,0,0,0,0,5,6
UC-Davis,9,bottom,0,"Taylor,Noah",,0,0,0,0,5,6
UC-Davis,9,bottom,0,"VanBlake,Caleb",singled,1,0,0,0,5,6
UC-Davis,9,bottom,1,"Denholm,Logan",flied out,1,0,0,0,5,6
UC-Davis,9,bottom,2,"Myers,Joseph",flied out,1,0,0,0,5,6
UC-Davis,9,bottom,2,"VanBlake,Caleb",stole,1,1,0,0,5,6
UC-Davis,9,bottom,3,"O'Boy,Jackson",struck out looking.,1,1,0,0,5,6
Cal-Poly,1,top,1,Gurnik,struck out swinging,0,0,0,0,0,0
Cal-Poly,1,top,2,Greene,struck out swinging,0,0,0,0,0,0
Cal-Poly,1,top,2,Beesley,doubled,0,1,0,0,0,0
Cal-Poly,1,top,3,Samuelson,struck out swinging,0,1,0,0,0,0
Long-Beach-St.,1,bottom,0,Stotler,hit by pitch,1,0,0,0,0,0
Long-Beach-St.,1,bottom,0,Hughey,doubled,0,1,1,0,0,0
Long-Beach-St.,1,bottom,0,Huffman,singled,1,0,1,1,1,0
Long-Beach-St.,1,bottom,1,Estrada,struck out swinging,1,0,1,0,1,0
Long-Beach-St.,1,bottom,2,Carlino,flied out,0,0,0,1,2,0
Long-Beach-St.,1,bottom,3,Joy,flied out,0,0,0,0,2,0
Cal-Poly,2,top,1,Sands,out at first 1b,0,0,0,0,2,0
Cal-Poly,2,top,2,DiCarlo,grounded out,0,0,0,0,2,0
Cal-Poly,2,top,3,Cabrera,struck out looking,0,0,0,0,2,0
Long-Beach-St.,2,bottom,0,Malm,doubled,0,1,0,0,2,0
Long-Beach-St.,2,bottom,1,Hogan,out at first 1b,0,0,1,0,2,0
Long-Beach-St.,2,bottom,3,Rivera,flied into double play rf,0,0,1,0,2,0
Cal-Poly,3,top,1,Emmerson,flied out,0,0,0,0,2,0
Cal-Poly,3,top,2,Kuzma,grounded out,0,0,0,0,2,0
Cal-Poly,3,top,3,Gurnik,struck out swinging,0,0,0,0,2,0
Long-Beach-St.,3,bottom,1,Stotler,grounded out,0,0,0,0,2,0
Long-Beach-St.,3,bottom,2,Hughey,grounded out,0,0,0,0,2,0
Long-Beach-St.,3,bottom,2,Huffman,singled,1,0,0,0,2,0
Long-Beach-St.,3,bottom,2,Estrada,walked,1,1,0,0,2,0
Long-Beach-St.,3,bottom,4,Carlino,swinging,1,1,0,0,2,0
Cal-Poly,4,top,1,Greene,grounded out,0,0,0,0,2,0
Cal-Poly,4,top,2,Beesley,grounded out,0,0,0,0,2,0
Cal-Poly,4,top,3,Samuelson,flied out,0,0,0,0,2,0
Long-Beach-St.,4,bottom,1,Joy,flied out,0,0,0,0,2,0
Long-Beach-St.,4,bottom,1,Malm,singled,1,0,0,0,2,0
Long-Beach-St.,4,bottom,3,Hogan,grounded into double play ss,1,0,0,0,2,0
Cal-Poly,5,top,1,Sands,struck out swinging,0,0,0,0,2,0
Cal-Poly,5,top,2,DiCarlo,flied out,0,0,0,0,2,0
Cal-Poly,5,top,2,Cabrera,singled,1,0,0,0,2,0
Cal-Poly,5,top,3,Emmerson,flied out,1,0,0,0,2,0
Long-Beach-St.,5,bottom,1,Rivera,lined out,0,0,0,0,2,0
Long-Beach-St.,5,bottom,2,Stotler,struck out looking,0,0,0,0,2,0
Long-Beach-St.,5,bottom,2,Hughey,singled,1,0,0,0,2,0
Long-Beach-St.,5,bottom,3,Huffman,flied out,1,0,0,0,2,0
Cal-Poly,6,top,0,Kuzma,singled,1,0,0,0,2,0
Cal-Poly,6,top,2,Gurnik,grounded into double play p,1,0,0,0,2,0
Cal-Poly,6,top,2,Greene,singled,1,0,0,0,2,0
Cal-Poly,6,top,2,Greene,stole,1,1,0,0,2,0
Cal-Poly,6,top,3,Beesley,grounded out,1,1,0,0,2,0
Long-Beach-St.,6,bottom,0,Estrada,singled,1,0,0,0,2,0
Long-Beach-St.,6,bottom,0,Estrada,stole,1,1,0,0,2,0
Long-Beach-St.,6,bottom,1,Carlino,struck out swinging,1,1,0,0,2,0
Long-Beach-St.,6,bottom,2,Joy,lined out,1,1,0,0,2,0
Long-Beach-St.,6,bottom,3,Malm,fouled out,1,1,0,0,2,0
Cal-Poly,7,top,0,Samuelson,walked,1,0,0,0,2,0
Cal-Poly,7,top,0,Sands,doubled,1,1,0,1,2,1
Cal-Poly,7,top,2,DiCarlo,swinging,1,1,0,0,2,1
Cal-Poly,7,top,2,Cabrera,doubled,1,1,0,1,2,2
Cal-Poly,7,top,2,Emmerson,doubled,1,1,0,1,2,3
Cal-Poly,7,top,2,Kuzma,singled,1,1,0,1,2,4
Cal-Poly,7,top,3,Gurnik,reached on a fielder's choice,1,1,0,0,2,4
Long-Beach-St.,7,bottom,0,Gurnik,stole,0,1,0,0,2,4
Long-Beach-St.,7,bottom,1,Greene,struck out swinging,0,1,0,0,2,4
Long-Beach-St.,7,bottom,2,Hogan,flied out,0,1,0,0,2,4
Long-Beach-St.,7,bottom,3,Rivera,grounded out,0,1,0,0,2,4
Cal-Poly,8,top,1,Stotler,grounded out,0,0,0,0,2,4
Cal-Poly,8,top,2,Beesley,flied out,0,0,0,0,2,4
Cal-Poly,8,top,3,Samuelson,popped up,0,0,0,0,2,4
Long-Beach-St.,8,bottom,1,Sands,flied out,0,0,0,0,2,4
Long-Beach-St.,8,bottom,2,Hughey,flied out,0,0,0,0,2,4
Long-Beach-St.,8,bottom,3,Huffman,struck out swinging,0,0,0,0,2,4
Cal-Poly,9,top,1,Estrada,grounded out,0,0,0,0,2,4
Cal-Poly,9,top,2,DiCarlo,lined out,0,0,0,0,2,4
Cal-Poly,9,top,3,Cabrera,struck out looking,0,0,0,0,2,4
Long-Beach-St.,9,bottom,0,Emmerson,singled,1,0,0,0,2,4
Long-Beach-St.,9,bottom,1,Kuzma,grounded out,1,0,0,0,2,4
Long-Beach-St.,9,bottom,2,Carlino,grounded out,1,0,0,0,2,4
Long-Beach-St.,9,bottom,3,Luttrell,lined out,1,0,0,0,2,4
Cal-Poly,10,top,1,Malm,grounded out,0,0,0,0,2,4
Cal-Poly,1,top,1,Gurnik,grounded out,0,0,0,0,0,0
Cal-Poly,1,top,2,Greene,grounded out,0,0,0,0,0,0
Cal-Poly,1,top,2,Beesley,homered,0,0,0,1,0,1
Cal-Poly,1,top,3,Samuelson,fouled out,0,0,0,0,0,1
Long-Beach-St.,1,bottom,0,Stotler,walked,1,0,0,0,0,1
Long-Beach-St.,1,bottom,1,Hughey,grounded out,0,1,0,0,0,1
Long-Beach-St.,1,bottom,1,Huffman,hit by pitch,1,1,0,0,0,1
Long-Beach-St.,1,bottom,1,Luttrell,singled,1,0,1,1,1,1
Long-Beach-St.,1,bottom,2,Malm,grounded out,1,0,1,0,1,1
Long-Beach-St.,1,bottom,3,VanderWal,grounded out,1,0,1,0,1,1
Cal-Poly,2,top,1,Sands,struck out swinging,0,0,0,0,1,1
Cal-Poly,2,top,2,Kuzma,struck out swinging,0,0,0,0,1,1
Cal-Poly,2,top,3,Cabrera,grounded out,0,0,0,0,1,1
Long-Beach-St.,2,bottom,1,Rivera,struck out looking,0,0,0,0,1,1
Long-Beach-St.,2,bottom,2,Campeau,struck out swinging,0,0,0,0,1,1
Long-Beach-St.,2,bottom,2,Hogan,singled,1,0,0,0,1,1
Long-Beach-St.,2,bottom,2,Hogan,stole,1,1,0,0,1,1
Long-Beach-St.,2,bottom,3,Stotler,struck out swinging,1,1,0,0,1,1
Cal-Poly,3,top,0,Emmerson,walked,1,0,0,0,1,1
